META	SCAN_START_UTC	2026-07-16T19:34:16Z
OK	108	/Users/jleechan/.claude/projects/-private-var-folders-j0-byd1z6px50v88lf679bgt0h00000gn-T-ao-inttest-minimax-TGaTtq
OK	344	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2760
OK	24	/Users/jleechan/.claude/projects/-Users-jleechan--gemini-antigravity-cli-brain-f01d8998-dfc5-4570-b9c0-f68ae2d427a1--system-generated-worktrees-subagent-Gates-Compute-CLI-Developer-gates-compute-subcommand-bab0b27b-daemon
OK	2684	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2552
OK	468	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-integrity38345-branch-explore-auth-46y95qpc
OK	4452	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2599
OK	120	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2847
OK	1736	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2935
OK	124	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-jleechanclaw-harness-jleechanclaw-harness-2
OK	1496	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2420
OK	2040	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-worldarchitect-worldarchitect-12
OK	552	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-latency2342432-branch-explore-risks-uzq345r4
OK	12	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree_fable_bugs
OK	2076	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6443
OK	324	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3350
OK	1000	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2418
OK	2736	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-worldarchitect-worldarchitect-15
OK	40	/Users/jleechan/.claude/projects/-private-tmp-worldarchitect-ai-pr8292-evidence-20260712
OK	96	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2840
OK	272	/Users/jleechan/.claude/projects/-Users-jleechan-project-jleechanclaw-jleechanclaw
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worldarchitect-ai--claude-worktrees-level-up-planning
OK	16	/Users/jleechan/.claude/projects/-Users-jleechan-project-worldaiclaw-worldai-claw-branch-explore-auth-o-bsmm5z
OK	208	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-ao-proof-auto-export-ao-proof-auto-export-1
OK	136	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3191
OK	4752	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3357
OK	436	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6444
OK	336	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2427
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2882
OK	1368	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2615
OK	248	/Users/jleechan/.claude/projects/-private-tmp-ao-test-daemon-data-worktrees-normal-real-auto-export-normal-real-auto-export-1
OK	120	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2876
OK	1060	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-worldarchitect-worldarchitect-23
OK	140	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3153
OK	620	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2411
OK	348	/Users/jleechan/.claude/projects/-Users-jleechan-project-worldaiclaw-worldai-claw-branch-explore-concept-a3mmy0nm
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2623
OK	116	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2849
OK	28	/Users/jleechan/.claude/projects/-Users-jleechan-projects_other-ai_universe_living_blog
OK	16	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-mobile-revert-auth-branch-explore-auth-bdp12zsw
OK	2496	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2429
OK	492	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-fs-clean-branch-explore-concept-t3gq54tb
OK	124	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2871
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2885
OK	4	/Users/jleechan/.claude/projects/-private-tmp-mcp-mail-pr-187-copilot-sub-pr-171-5f5c0929-1c76-4e57-a0be-161c22897601-
OK	552	/Users/jleechan/.claude/projects/-private-tmp-worldarchitect-ai-sidekick-interactive-claude-test
OK	628	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2416
OK	6624	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2624
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan--projects_other-ai_universe_living_blog
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3154
OK	1116	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1844
OK	3572	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6421
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2442
OK	740	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2670
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2684
OK	532	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-lw-stamp-branch-explore-auth-2xmksk8b
OK	328	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-fs-clean-branch-explore-reuse-32gizttp
OK	96	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2489
OK	3824	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2825
OK	92	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-hermes-agent-ha-7
OK	2152	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3335
OK	3324	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2677
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2445
OK	1396	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6426
OK	140	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3138
OK	336	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-ao-proof2-auto-export-ao-proof2-auto-export-1
OK	116	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2822
OK	112	/Users/jleechan/.claude/projects/-private-tmp-ao-proof-data-0gnNDu-worktrees-roadmap-control-20260711T171019-roadmap-control-20260711T171019-1
OK	1468	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2648
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan-project-ai-universe-ai-universe
OK	2352	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-worldarchitect-worldarchitect-4
OK	7708	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-ai-wa-3071
OK	37084	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worldarchitect-ai--claude-worktrees-wf-c8d7861e-a69-3
OK	96	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2487
OK	9880	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-cost-cache-local
OK	16	/Users/jleechan/.claude/projects/-Users-jleechan--project_agento-agent-orchestrator
OK	688	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6410
OK	744	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2641
OK	116	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2814
OK	53844	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-runner-342423
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2474
OK	96	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6417
OK	688	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2646
OK	248	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3304
OK	148	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3136
OK	1252	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2480
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-worldarchitect-worldarchitect-3
OK	200	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-latency2342432-branch-explore-reuse-1l9r2mkw
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2813
OK	352	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6428
OK	2344	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2679
OK	1428	/Users/jleechan/.claude/projects/-private-tmp-worldarchitect-ai-sidekick-skill-adversarial-review
OK	860	/Users/jleechan/.claude/projects/-Users-jleechan--hermes-state-worktrees-claude-commands
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2884
OK	2884	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2428
OK	124	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2870
OK	756	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2417
OK	48	/Users/jleechan/.claude/projects/-Users-jleechan-projects-dark-factory-branch-explore-auth-sz4yssqo
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2625
OK	2584	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-ez-gh-actions-ega-1
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2877
OK	536	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1829
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan-projects-dark-factory-branch-explore-concept--4vvdk8h
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2883
OK	4660	/Users/jleechan/.claude/projects/-Users-jleechan-llm-wiki-wiki
OK	1920	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2622
OK	1008	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2410
OK	124	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2848
OK	632	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-roadmap-auto-export-roadmap-auto-export-3
OK	1160	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-worldarchitect-worldarchitect-14
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2841
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan-project-agento
OK	656	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6445
OK	100	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2426
OK	2076	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2614
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan-projects_other-llm_inspector
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2846
OK	468	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-integrity38345-branch-explore-risks-akfzshgf
OK	320	/Users/jleechan/.claude/projects/-Users-jleechan-projects-wt-mobile-idb-persist-branch-explore-auth-5pqhayy1
OK	236	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-ai-universe-frontend-auf-1
OK	16	/Users/jleechan/.claude/projects/Users-jleechan-project_agento-agent-orchestrator
OK	8	/Users/jleechan/.claude/projects/-private-tmp-worldai_claw_review
OK	104	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2613
OK	152	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2421
OK	4048	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6442
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2879
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-worldarchitect-worldarchitect-2
OK	2448	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2481
OK	1924	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2647
OK	420	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-dark-factory-df-86-daemon
OK	428	/Users/jleechan/.claude/projects/-Users-jleechan-projects-user-scope
OK	128	/Users/jleechan/.claude/projects/-private-tmp-worldarchitect-pr8322-evidence-20260712T210546Z
OK	12	/Users/jleechan/.claude/projects/-Users-jleechan-mcp-mail-pr-170
OK	448	/Users/jleechan/.claude/projects/-Users-jleechan-projects-reference-cmux-branch-explore-risks-mu-s2cwu
OK	5968	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-lw-stamp
OK	116	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2812
OK	632	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6429
OK	784	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2678
OK	104	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-hermes-agent-ha-8
OK	184224	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-daily-jobz
OK	828	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2640
OK	104	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2486
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan-projects-claude-commands
OK	4464	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-worldarchitect-worldarchitect-5
OK	120	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-dark-factory-df-98-daemon
OK	148	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3130
OK	680	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-dark-factory-df-113-daemon
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2815
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2444
OK	3760	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1842
OK	4348	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2676
OK	708	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6427
OK	6216	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2682
OK	80	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2823
OK	2004	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2649
OK	60	/Users/jleechan/.claude/projects/-Users-jleechan-projects-dark-factory--claude-worktrees-agent-aaeec6ce41ff651dc
OK	12	/Users/jleechan/.claude/projects/-Users-jleechan--gemini-antigravity-cli-brain-f01d8998-dfc5-4570-b9c0-f68ae2d427a1--system-generated-worktrees-subagent-Autonomy-and-Wedge-Tracker-autonomy-wedge-tracker-9d4a2702-daemon
OK	16	/Users/jleechan/.claude/projects/-Users-jleechan-projects-merge_train
OK	12	/Users/jleechan/.claude/projects/-Users-jleechan--projects-worldai-claw
OK	948	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1845
OK	4496	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-hermes-agent-ha-1
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2443
OK	1144	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2671
OK	120	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-dark-factory-df-101-daemon
OK	96	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2488
OK	80	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2824
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree_autolvl
OK	40	/Users/jleechan/.claude/projects/-Users-jleechan--gemini-antigravity-cli-brain-f01d8998-dfc5-4570-b9c0-f68ae2d427a1--system-generated-worktrees-subagent-ER-Gate-Integrator-er-verifier-integrator-ae2d17e5-daemon
OK	132	/Users/jleechan/.claude/projects/-private-tmp-worldarchitect-pr8265-er-2183de1
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2806
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2698
OK	992	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1858
OK	96	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2495
OK	408	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-integrity38345-branch-explore-reuse-zud4t7ck
OK	1356	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2653
OK	1392	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2461
OK	92	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2839
OK	2108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1867
OK	244	/Users/jleechan/.claude/projects/-Users-jleechan-projects
OK	3268	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2459
OK	116	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2801
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2654
OK	1152	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1860
OK	996	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6405
OK	96	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2492
OK	96	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2837
OK	104	/Users/jleechan/.claude/projects/-Users-jleechan-projects-dark-factory--claude-worktrees-wt-qw5-followups
OK	6688	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2662
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2450
OK	116	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2808
OK	132	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6433
OK	1592	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1856
OK	108	/Users/jleechan/.claude/projects/-private-var-folders-j0-byd1z6px50v88lf679bgt0h00000gn-T-ao-inttest-minimax-A58kn1
OK	344	/Users/jleechan/.claude/projects/-Users-jleechan-project-worldaiclaw-worldai-claw-branch-explore-auth-h6bare1d
OK	3200	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-ai-wa-3052
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2696
OK	44	/Users/jleechan/.claude/projects/-Users-jleechan-projects-dark-factory-branch-explore-reuse-9jzn88o1
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2830
OK	1976	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1851
OK	212	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6434
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--gemini-antigravity-cli-brain-3ed0c5ce-f2af-4477-b87f-b6a54e039bcb--system-generated-worktrees-subagent-PR-8116-Resolver-self-8aa8282f
OK	4944	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2457
OK	3024	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2665
OK	16	/Users/jleechan/.claude/projects/-Users-jleechan-project-worldaiclaw-worldai-claw-branch-explore-reuse-0u7qqfuh
OK	144	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3141
OK	3680	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2631
OK	5864	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2403
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2890
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2864
OK	2316	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2404
OK	1260	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2636
OK	76	/Users/jleechan/.claude/projects/-private-tmp-exportcommands-neutral-SqDnfZ
OK	8	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree_agy_default
OK	12	/Users/jleechan/.claude/projects/-Users-jleechan-projects_other-user_scope
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2863
OK	1392	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6458
OK	100	/Users/jleechan/.claude/projects/-Users-jleechan-projects-dark-factory-branch-explore-auth-wstpbz6n
OK	204	/Users/jleechan/.claude/projects/-Users-jleechan--ao-data-worktrees-ao-proof3-auto-export-ao-proof3-auto-export-1
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2897
OK	92	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-dark-factory-df-104
OK	416	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1834
OK	264	/Users/jleechan/.claude/projects/-Users-jleechan-projects-dark-factory-branch-explore-risks-h9r4w2vl
OK	332560	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-fable-bulk
OK	4564	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6451
OK	2420	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2432
OK	3204	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2600
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan-llm-wiki-artifacts-ao-minimax-user-scope-20260711T165750-data-worktrees-ao-proof-ao-proof-1
OK	376	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3342
OK	20208	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-misc23423432
OK	316	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-fs-clean-branch-explore-risks-7r47yox4
OK	16	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-mobile-revert-auth-branch-explore-risks-955wqurc
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2855
OK	612	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-lw-stamp-branch-explore-concept-kzw4erx3
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2899
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan-projects-orch-worldarchitect-ai-harness2ab1cbba3799982abcoder
OK	420	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-latency2342432-branch-explore-risks-8s5b-ab0
OK	112	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2607
OK	128	/Users/jleechan/.claude/projects/-Users-jleechan-projects-dark-factory--claude-worktrees-agent-a99d0601eb77b77eb
OK	216248	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-fable-bugs
OK	3100	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2435
OK	332	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-integrity38345-branch-explore-auth-tskr8yo1
OK	2872	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1833
OK	2936	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6456
OK	324	/Users/jleechan/.claude/projects/-Users-jleechan-projects-reference-cmux-branch-explore-reuse-n5wcez3-
OK	108	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2852
OK	1124	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2638
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2469
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2831
OK	675516	/Users/jleechan/.claude/projects/-Users-jleechan-project-worldaiclaw-worktree-dragonknight-2d
OK	60	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-dark-factory-df-90-daemon
OK	124	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6435
OK	1028	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1850
OK	1568	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2664
OK	2388	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2456
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2690
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan-projects-ralph
OK	14948	/Users/jleechan/.claude/projects/-Users-jleechan-projects-dark-factory-worktree-factory-evolve
OK	212	/Users/jleechan/.claude/projects/-Users-jleechan-projects-wt-mobile-idb-persist-branch-explore-risks-d5f1to51
OK	244	/Users/jleechan/.claude/projects/-Users-jleechan-projects-worktree-latency2342432-branch-explore-auth-3rbdqgts
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2836
OK	296	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-3321
OK	16	/Users/jleechan/.claude/projects/-Users-jleechan-projects_other-ez-gh-actions
OK	20	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2697
OK	4	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2451
OK	1092	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2663
OK	1540	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-jleechanclaw-jc-1857
OK	296	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-agent-orchestrator-ao-6432
OK	116	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2809
OK	51040	/Users/jleechan/.claude/projects/-Users-jleechan-projects-other-user-scope
OK	500	/Users/jleechan/.claude/projects/-private-tmp-worldarchitect-ai-sidekick-demo-swarm-claude
OK	11016	/Users/jleechan/.claude/projects/-Users-jleechan--worktrees-worldarchitect-wa-2458
